title,metacritic_score,user_score
The Third Miracle,55,6.2
Great Expectations,55,6.2
The Relic,55,8.6
The Eagle,55,6.1
The Eye of the Storm,55,5.8
Some Kind of Wonderful,55,8.8
The Brothers Bloom,55,8.7
Cloud Atlas,55,8.3
The Attorney,55,4.3
Casi divas,55,4.3
Hitchcock,55,6.8
Ordinary World,55,5.3
Resurrecting the Champ,55,7.5
It's About You,55,5.8
Hyde Park on Hudson,55,5.8
I Am Eleven,55,5.8
Turn the River,55,5.8
"Hugh Hefner: Playboy, Activist and Rebel",55,5.8
Dark Shadows,55,5.8
Purple Rain,55,6.4
Red Dawn,55,5.4
Ip Man: The Final Fight,55,5.4
Eagle vs Shark,55,7.1
The Taking of Pelham 1 2 3,55,6.4
Life's a Breeze,55,7.9
Square Grouper,55,7.9
Short Cut to Nirvana: Kumbh Mela,55,7.9
Porn Theater,55,6.9
Camp,55,6.9
Below,55,6.3
Injeong sajeong bol geot eobtda,55,7.3
Dreaming of Joseph Lees,55,7.4
Street Kings,55,7.4
Union Square,55,6.6
Money Monster,55,6.6
V/H/S,55,6.9
The Purge: Election Year,55,5.9
The Assault,55,8.0
Valmont,55,8.0
Dominion: Prequel to the Exorcist,55,6.5
The Greatest Game Ever Played,55,7.9
Hellion,55,6.7
I Can Do Bad All by Myself,55,5.8
Jackie & Ryan,55,5.8
The Boy in the Striped Pajamas,55,7.5
Dhobi Ghat (Mumbai Diaries),55,4.2
P.S.,55,5.0
Veronica Guerin,55,6.8
The Truth About Charlie,55,5.1
8: The Mormon Proposition,55,6.7
2 Guns,55,6.6
Legend,55,8.5
About Time,55,8.7
Don't Come Knocking,55,6.9
Mr. & Mrs. Smith,55,8.4
Mao's Last Dancer,55,5.6
Safe,55,7.1
The Visit,55,6.3
Nim's Island,55,8.6
Mr. Majestyk,55,7.0
The Hundred-Foot Journey,55,7.0
Darshan: The Embrace,55,6.9
Tenacious D in The Pick of Destiny,55,7.1
Irina Palm,55,8.3
Love Actually,55,8.7
Viktoria,55,2.2
Reality,55,7.3
3,55,5.8
NOW: In the Wings on a World Stage,55,5.5
The Gambler,55,5.5
Brooklyn Lobster,55,9.0
Bustin' Loose,55,9.0
Rainbow Time,55,9.0
Bulgarian Lovers,55,9.0
Starsky & Hutch,55,9.0
Casa de los babys,55,6.2
The Acid House,55,5.9
Beloved,55,6.5
Promised Land,55,6.0
Agora,55,7.8
The Croods,55,7.0
The Inbetweeners 2,55,6.7
I Heart Huckabees,55,6.7
The House Bunny,55,5.8
Rendition,55,7.1
Perfect Sense,55,6.9
Rob Roy,55,8.6
Ice Princess,55,6.6
Flatliners,55,7.8
Scatter My Ashes at Bergdorf's,55,7.4
Hobo with a Shotgun,55,7.4
Bra Boys,55,5.8
Love and Other Drugs,55,3.3
The Crazies,55,7.0
Without the King,55,7.6
London to Brighton,55,7.6
Take the Lead,55,6.3
Zoom,55,6.0
Clandestine Childhood,55,7.2
Young Goethe in Love,55,5.5
Party Girl,55,5.5
Sukiyaki Western Django,55,6.3
The Girl Is in Trouble,55,8.0
When You're Strange,55,8.0
Volcano,55,5.9
Rocky V,55,5.4
Balle Balle! Amritsar to L.A.,55,6.8
Bitch,55,7.3
Forsaken,55,7.3
'R Xmas,55,6.9
Agnes Browne,55,6.5
Star Trek: Generations,55,6.5
A Futile and Stupid Gesture,55,6.0
Breakin' 2: Electric Boogaloo,55,6.8
The Conspirator,55,6.8
King of the Corner,55,5.5
The LEGO Ninjago Movie,55,5.1
The Fundamentals of Caring,55,8.3
American: The Bill Hicks Story,55,6.8
Dallas 362,55,7.8
Star Trek III: The Search for Spock,55,6.9
The First Time,55,7.0
MirrorMask,55,7.7
The Astronaut Farmer,55,5.5
Tusk,55,5.9
Harry Brown,55,6.8
The Decent One,55,6.3
Screamers,55,6.3
Woman Thou Art Loosed,55,7.0
Facing Windows,55,6.6
Secret Things,55,6.6
Evelyn,55,6.6
Invincible,55,7.6
Hearts in Atlantis,55,7.7
Snatch.,55,8.8
All the Pretty Horses,55,6.8
Cirque du Soleil: Journey of Man,55,7.4
Fever Pitch,55,6.6
Mimic,55,8.5
Volunteers,55,6.7
Godard Mon Amour,55,6.7
The Missing,55,6.7
Romance & Cigarettes,55,7.2
Liberal Arts,55,7.4
Hours,55,6.7
The Walker,55,6.9
Everyday,55,7.9
The Last Samurai,55,7.9
Baby Mama,55,7.8
Hostel,55,3.1
The Duelist,55,6.9
5 Flights Up,55,6.9
Anesthesia,55,5.8
Noise,55,6.3
The Mind's Eye,55,7.1
Pride,55,7.1
The Institute,55,8.3
Antiviral,55,5.6
The D Train,55,5.5
Milk and Honey,55,4.7
Dodgeball: A True Underdog Story,55,4.7
Nijinsky: The Diaries of Vaslav Nijinsky,55,3.6
Baby Boy,55,7.0
CyberWorld,55,8.4
Tigerland,55,6.6
Road Trip,55,4.7
Seven Years in Tibet,55,7.2
The Joneses,55,6.7
Ichi the Killer,55,7.8
Home,55,7.1
Idlewild,55,8.0
Gun Hill Road,55,6.2
The 33,55,6.2
The People vs. George Lucas,55,4.4
Surviving Picasso,55,7.3
The Great Gatsby,55,7.3
Pathology,55,6.7
I Am Ali,55,7.8
Ping Pong Playa,55,7.4
City of Tiny Lights,55,8.0
The Spy Who Loved Me,55,8.0
Fat Kid Rules the World,54,8.7
Diminished Capacity,54,8.7
Old School,54,8.7
The Bank,54,8.5
Standing by Yourself,54,8.8
City of Angels,54,8.8
The Men Who Stare at Goats,54,6.4
The Pact,54,6.9
Higher Learning,54,6.7
Wyrmwood: Road of the Dead,54,6.7
Dunston Checks In,54,6.5
Magic in the Moonlight,54,6.5
Hulk,54,5.1
A Time to Kill,54,8.8
Rounders,54,7.9
The Reluctant Fundamentalist,54,8.0
Psycho II,54,6.6
Brubaker,54,6.6
The Pirates of Somalia,54,6.6
David Brent: Life on the Road,54,7.1
To Rome with Love,54,6.2
Empire of Silver,54,5.8
Humboldt County,54,8.1
Is Anybody There?,54,7.7
Cézanne et Moi,54,6.8
Cuba: Island of Music,54,6.8
And Now... Ladies and Gentlemen...,54,6.8
The Messenger: The Story of Joan of Arc,54,6.1
Deep Blue Sea,54,3.6
Snow Cake,54,8.1
The Green Butchers,54,7.3
Imagine That,54,5.6
Puncture,54,7.2
The Secret Life of Walter Mitty,54,7.5
Marie's Story,54,8.0
A Street Cat Named Bob,54,8.0
Charlie Bartlett,54,7.1
You Don't Mess with the Zohan,54,5.4
The Hunting Party,54,6.7
Bee Season,54,5.3
Life,54,6.3
Mood Indigo,54,6.3
One Missed Call,54,6.3
Thor: The Dark World,54,7.2
The Riot Club,54,5.8
Lonesome Jim,54,6.9
The Last Stand,54,6.6
Thanks for Sharing,54,6.7
The Substance of Fire,54,7.3
"Hijacking Catastrophe: 9/11, Fear & the Selling of American Empire",54,7.3
Porn Star: The Legend of Ron Jeremy,54,7.2
Groove,54,8.8
Angela's Ashes,54,6.8
Dead Alive,54,4.9
Tales from the Darkside: The Movie,54,7.1
I Am Not a Serial Killer,54,7.1
Pandora's Promise,54,7.8
Star Wars: Episode II - Attack of the Clones,54,5.9
A Short History of Decay,54,8.1
Cashback,54,8.1
Cracks,54,6.7
Battle in Seattle,54,5.8
U Turn,54,8.3
Ya lyublyu tebya,54,6.3
Jersey Boys,54,6.8
SiREN,54,5.5
Effie Gray,54,5.5
12-12-12,54,4.5
4:44 Last Day on Earth,54,4.5
Battle for Terra,54,6.8
Memoirs of a Geisha,54,6.8
Hidalgo,54,7.6
Shuang long hui,54,7.7
Mousehunt,54,8.4
The Brady Bunch Movie,54,5.5
All Is Bright,54,5.5
Pontypool,54,6.7
Art School Confidential,54,6.3
Ricki and the Flash,54,6.4
Save the Date,54,6.9
Sparkle,54,6.3
Jackass Presents: Bad Grandpa,54,6.6
10 Items or Less,54,5.8
Hands of Stone,54,5.9
Goodbye Christopher Robin,54,7.2
12 Strong,54,6.2
Melinda and Melinda,54,6.0
Freak Show,54,9.1
Too Late,54,6.6
Already Tomorrow in Hong Kong,54,5.4
"Die, Mommie, Die!",54,5.3
Entrapment,54,6.3
Friday,54,7.3
The Treatment,54,6.3
All the Wilderness,54,5.4
Love Etc.,54,5.4
Down the Shore,54,5.4
How to Be a Latin Lover,54,5.4
Hamlet 2,54,6.2
Diary of a Wimpy Kid: Dog Days,54,6.6
Bruno,54,5.8
When Animals Dream,54,5.2
The Big Uneasy,54,8.8
The Tracey Fragments,54,8.8
Amu,54,6.9
The Stepford Wives,54,6.9
Return to Paradise,54,6.9
Puccini for Beginners,54,8.3
Get Smart,54,7.0
Dear Mr. Watterson,54,6.6
CSNY/Déjà Vu,54,6.6
Deathtrap,54,6.6
Let's Get Frank,54,8.3
Reno: Rebel Without a Pause,54,8.3
Chuen jik sat sau,54,8.3
"The Bread, My Sweet",54,7.9
The Château,54,5.1
From Hell,54,5.1
Return to Me,54,8.5
Johnny Dangerously,54,8.4
LBJ,54,8.4
Song to Song,54,5.8
Whole New Thing,54,3.5
Blue Chips,54,3.5
Cymbeline,54,3.5
Fierce People,54,6.7
Barrage,54,7.2
Entanglement,54,7.2
Fairhaven,54,7.2
The Misfortunates,54,7.2
Escape from L.A.,54,7.0
What We Did on Our Holiday,54,7.4
The Discovery,54,6.7
Eddie the Eagle,54,7.2
Bobby,54,6.3
Booty Call,54,5.9
A Decent Factory,54,5.9
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",54,5.9
The Exterminating Angels,54,5.7
Warriors of Heaven and Earth,54,5.7
Freeze Me,54,8.1
Malèna,54,8.1
Portraits chinois,54,6.1
The Iron Lady,54,6.1
Dare,54,5.9
Paper Heart,54,5.5
An Adolescent,54,7.0
Oblivion,54,7.0
The Girl,54,7.8
Desert Flower,54,7.8
The House of Yes,54,6.0
The Skyjacker's Tale,54,6.0
The Berlin File,54,6.0
A Little Help,54,4.8
Aqua Teen Hunger Force Colon Movie Film for Theaters,54,7.4
Draft Day,54,6.7
Camp X-Ray,54,7.4
Why Did I Get Married?,54,7.8
American Made Movie,54,4.8
Gerry,54,4.8
Music of the Heart,54,8.7
For Your Eyes Only,54,6.7
Observe and Report,54,6.2
The Freebie,54,8.0
Wah Do Dem,54,8.0
Until the Light Takes Us,54,8.0
Herbie Hancock: Possibilities,54,6.0
The Magnificent Seven,54,6.4
The Taste of Money,54,6.5
Blue in the Face,54,6.5
With Friends Like These...,54,8.4
Small Time,54,8.4
Eddie Murphy: Raw,54,8.4
Blackballed: The Bobby Dukes Story,54,7.1
Bran Nue Dae,54,6.3
Allure,54,9.0
Blame,54,9.0
Closer to God,54,5.6
Fullmetal Alchemist: The Sacred Star of Milos,54,5.6
What We Do Is Secret,54,6.9
Bee Movie,54,6.5
Rock Star,54,6.1
Assault on Precinct 13,54,8.1
The Signal,54,6.2
Because of Winn-Dixie,54,7.1
Vacancy,54,8.6
Felt,54,7.3
Swim Little Fish Swim,54,8.7
Copycat,54,8.7
Wolf Creek,54,5.9
The Brooklyn Brothers Beat the Best,54,6.0
The Dream Team,54,6.0
Some Velvet Morning,54,6.0
Explicit Ills,54,6.0
The Sea,54,6.0
Good Dick,54,6.0
A Girl Like Her,54,6.3
The Notebook,53,8.8
The Hunting of the President,53,8.0
The Fighting Temptations,53,7.6
Jet Lag,53,6.4
People I Know,53,4.6
Mau Mau Sex Sex,53,5.8
Human Traffic,53,8.7
A Single Shot,53,6.1
Paranormal Activity 2,53,5.7
2010,53,7.8
Gangster's Paradise: Jerusalema,53,7.8
Shorts,53,4.5
In Satmar Custody,53,7.4
Music Within,53,7.4
Sinister,53,7.4
The Tale of Despereaux,53,6.5
Alice in Wonderland,53,5.8
Conan the Destroyer,53,6.4
The Big Year,53,6.4
Beowulf & Grendel,53,7.1
Alpha Dog,53,6.1
Mister Lonely,53,6.6
Ella Enchanted,53,8.2
Ha-Hesder,53,8.0
Chop Suey,53,8.0
When Brendan Met Trudy,53,8.0
Save the Last Dance,53,7.7
Bandits,53,7.6
In Too Deep,53,7.7
George of the Jungle,53,6.0
The Blind Side,53,7.4
The Program,53,6.3
Mrs. Doubtfire,53,8.5
Soul Surfer,53,7.1
Anon,53,5.2
Ava's Possessions,53,4.5
Don't Stop Believin': Everyman's Journey,53,7.3
The Book Thief,53,7.3
Person to Person,53,7.2
Delicacy,53,7.2
In the Mouth of Madness,53,6.8
Nancy Drew,53,6.3
ABCs of Death 2,53,5.9
Maya Dardel,53,6.4
Knight of Cups,53,6.4
30 Days of Night,53,6.8
The Immortalists,53,6.8
Irrational Man,53,6.8
My Art,53,7.2
Shaolin,53,7.2
Baby Boom,53,4.8
Kika,53,6.2
Sex and the City,53,6.2
Goal! The Dream Begins,53,7.2
The Promise,53,5.0
The Basket,53,7.6
The Art of the Steal,53,7.6
Honour,53,6.9
The Young and Prodigious T.S. Spivet,53,6.9
Big Ass Spider!,53,6.0
The Color Wheel,53,5.9
Jews and Baseball: An American Love Story,53,5.9
Looking for Comedy in the Muslim World,53,5.9
Being Flynn,53,6.4
Quarantine,53,5.9
Lucky Number Slevin,53,8.8
Unmade in China,53,8.0
Shooter,53,8.0
Bang Gang (A Modern Love Story),53,7.5
Robin Hood,53,6.2
The Emperor's New Clothes,53,7.3
Highway Courtesans,53,7.3
Group,53,7.3
The Fluffer,53,7.3
The Tigger Movie,53,6.9
Flightplan,53,5.6
The Devil's Rejects,53,6.9
RocknRolla,53,8.4
Grumpy Old Men,53,7.0
Imaginary Heroes,53,6.6
Richard Garriott: Man on a Mission,53,8.6
The Devil's Own,53,8.6
Logan's Run,53,7.3
Broken,53,7.3
Killing Gunther,53,5.3
Keeping Mum,53,7.7
Piranha 3-D,53,5.8
John Dies at the End,53,6.8
Allah Made Me Funny: Live in Concert,53,5.5
Passion,53,5.5
That's What I Am,53,5.3
Ricky,53,5.8
Vanity Fair,53,5.8
De-Lovely,53,7.1
Sobreviviré,53,8.8
Lost and Delirious,53,8.8
Tea with Mussolini,53,7.4
Johnny Suede,53,6.5
Bad Boys,53,6.5
The Amazing Spider-Man 2,53,6.5
Monster Hunt,53,3.6
Palindromes,53,7.5
Let Fury Have the Hour,53,8.2
It's Easier for a Camel...,53,8.2
Apres Vous (After You),53,8.2
Amateur,53,5.7
Hamlet,53,5.7
Hysteria,53,5.9
We Are Marshall,53,8.0
Kaleidoscope,53,7.2
Earthwork,53,7.2
The Winning Season,53,7.2
The Chronicles of Narnia: The Voyage of the Dawn Treader,53,5.9
Penguins of Madagascar,53,6.5
The Hudsucker Proxy,53,7.3
The Better Angels,53,5.0
Benji,53,9.2
L'autre monde,53,7.4
Passionada,53,7.4
New Suit,53,2.0
Daydream Believer,53,7.3
ABCD,53,7.3
Focus,53,7.3
Enemy at the Gates,53,7.3
Knock Knock,53,7.5
Late Bloomers,53,5.4
Chagall-Malevich,53,7.2
Private Romeo,53,7.2
Humor Me,53,7.2
Beyond Outrage,53,7.2
The Journey,53,5.5
Rent,53,7.3
Free State of Jones,53,7.0
Mr. Popper's Penguins,53,6.0
I Trust You to Kill Me,53,6.7
A Good Woman,53,6.9
Another Evil,53,7.7
The Killer Inside Me,53,7.7
Twins,53,8.8
Finding Your Feet,53,7.7
The Rocker,53,6.5
The Strange Color of Your Body's Tears,53,6.0
"Remember Me, My Love",53,6.6
The Siege,53,6.6
Bachelorette,53,4.9
On Any Sunday: The Next Chapter,53,5.0
Big Trouble in Little China,53,8.8
Dog Eat Dog,53,5.5
Gnomeo and Juliet,53,5.6
Café de Flore,53,5.1
Wanderlust,53,6.5
Little Boxes,53,7.1
The Pretty One,53,7.1
Khadak,53,6.0
A Wrinkle in Time,53,2.8
Rid of Me,53,7.5
The Lucky Ones,53,7.5
The Book of Eli,53,7.3
Australia,53,6.9
Bridgend,53,8.2
Jig,53,8.2
Duane Hopwood,53,8.2
Sacred Planet,53,6.6
A House on a Hill,53,6.5
Onmyoji: The Yin Yang Master,53,6.5
Better Housekeeping,53,6.2
Wasabi,53,6.3
40 Days and 40 Nights,53,7.7
O,53,2.4
Brooklyn Rules,53,4.4
Fighting Tommy Riley,53,8.0
The Dark Half,53,7.3
Earth to Echo,53,4.8
Beauty Shop,53,5.3
Big Game,53,4.3
Kevin Hart: Let Me Explain,53,6.6
Samba,53,3.7
Viceroy's House,53,5.0
Duck,53,6.7
Astro Boy,53,6.1
Heartbreak Ridge,53,6.6
White Squall,53,6.6
Year of the Fish,53,7.3
Pirates of the Caribbean: Dead Man's Chest,53,7.1
Rigor Mortis,53,8.3
Metroland,53,8.8
Billy Lynn's Long Halftime Walk,53,5.9
Legend of the Guardians: The Owls of Ga'Hoole,53,7.0
Overboard,53,7.1
Stick It,53,7.1
Benji the Hunted,53,5.2
Sky Blue,53,5.2
A Foreign Affair,53,6.0
The Heart of Me,53,8.6
Eight Legged Freaks,53,8.6
The Big Tease,53,7.8
The Accidental Tourist,53,7.8
The Awakening,53,6.8
Approaching the Unknown,53,2.7
Marley & Me,53,6.7
The Hollars,53,7.0
Red Sparrow,53,6.0
Carrie,53,6.1
Measure of a Man,53,8.0
The Artist and the Model,53,8.0
The Guardian,53,7.8
Our Brand Is Crisis,53,6.5
In Time,53,6.3
Snowtime!,52,7.8
5 to 7,52,7.8
In the Name Of,52,4.7
Redacted,52,4.7
Kill the Poor,52,5.2
Tokyo Eyes,52,7.6
A Love Divided,52,5.8
Bounce,52,8.8
Charlie's Angels,52,8.8
Barenaked in America,52,8.1
Can't Hardly Wait,52,8.1
Lost Highway,52,7.9
Tomorrow Never Dies,52,7.9
Submission,52,6.7
Man of Tai Chi,52,6.7
White House Down,52,5.9
The Nativity Story,52,7.5
Anger Management,52,8.8
Stonehearst Asylum,52,6.8
Formosa Betrayed,52,6.5
The Protector,52,8.5
Front Cover,52,5.8
The Ordeal,52,5.8
My Old Lady,52,6.7
LUV,52,9.0
Wild Side,52,9.0
Down with Love,52,9.0
XX/XY,52,4.2
The Curse of the Jade Scorpion,52,6.5
Orfeu,52,7.2
The Wood,52,8.8
Ghost,52,8.7
Don't Tell,52,8.8
Hollywood Dreams,52,8.8
Jumpin' Jack Flash,52,8.7
The Holiday,52,8.7
Black Snake Moan,52,7.3
The Good Doctor,52,6.9
The Sons of Tennessee Williams,52,6.4
The Girl from Monaco,52,6.4
Paradise,52,6.4
Mr. Right,52,6.4
Elsa y Fred,52,7.0
Comet,52,8.6
I Think We're Alone Now,52,7.7
Three Days of Rain,52,7.7
The City of Your Final Destination,52,7.7
Dorian Blues,52,8.2
Remember,52,7.4
Fay Grim,52,7.2
Greendale,52,6.7
Made-Up,52,5.7
The Visual Bible: The Gospel of John,52,8.3
Blade II,52,8.7
The Mothman Prophecies,52,8.7
The Independent,52,3.9
New York Beat Movie,52,3.9
Get Over It,52,8.4
Wild at Heart,52,6.4
Con Air,52,8.6
Little Manhattan,52,8.8
Wild Tigers I Have Known,52,6.4
Insidious: Chapter 3,52,6.6
Who Do You Love,52,6.1
Citizen Koch,52,6.1
The Switch,52,6.1
Sunset Edge,52,7.3
Mad As Hell,52,7.3
Cuban Fury,52,8.4
Kill Your Idols,52,6.7
Educating Rita,52,6.4
Gridiron Gang,52,8.0
Pusher (2012),52,5.8
The Lodgers,52,5.0
The Machine,52,6.9
Boulevard,52,6.4
The Lake House,52,8.0
Deadfall,52,5.7
Last Stop for Paul,52,6.6
Wind Chill,52,7.0
The Fog,52,7.2
Bean,52,6.8
Spirit: Stallion of the Cimarron,52,8.2
Cotton Mary,52,2.8
Beefcake,52,2.8
That's the Way I Like It,52,2.8
Mars Attacks!,52,6.6
47 Meters Down,52,4.7
The Next Three Days,52,7.3
Carrie Pilby,52,7.7
Maggie,52,6.3
The Woman on the 6th Floor,52,6.3
My Worst Nightmare,52,3.5
Bobbi Jene,52,5.7
London Boulevard,52,5.7
Bomb the System,52,6.2
The Hills Have Eyes,52,6.2
Murder on the Orient Express,52,6.4
Magnus,52,5.2
Nanny McPhee Returns,52,5.2
[Rec] 2,52,6.9
Putin's Kiss,52,5.1
Three Amigos!,52,5.1
Da Sweet Blood of Jesus,52,5.1
American Animal,52,6.0
Milarepa,52,6.0
Ghost River,52,6.0
House of Fools,52,6.0
Possession,52,7.3
Serendipity,52,8.7
Bring It On,52,3.9
Center Stage,52,4.7
Halloween H20: 20 Years Later,52,7.0
I Know What You Did Last Summer,52,2.3
Goin' South,52,8.3
Winter in the Blood,52,8.3
Gracie,52,8.3
Dark Water,52,8.8
The Fifth Element,52,8.9
Ghost in the Shell,52,6.8
Detachment,52,7.9
Running with Scissors,52,6.1
Central Intelligence,52,6.5
Last Holiday,52,7.0
Insidious,52,7.3
Wasteland,52,6.3
Alone in Berlin,52,6.3
Chasing Madoff,52,3.8
An Ordinary Man,52,4.3
How He Fell in Love,52,4.3
Madame Bovary,52,4.3
The Princess Diaries,52,8.3
Once in the Life,52,5.3
Ishtar,52,5.3
Sudden Impact,52,6.7
The Longshots,52,6.7
Exodus: Gods and Kings,52,4.8
Heleno,52,7.4
The Devil's Double,52,7.4
The Twilight Saga: Breaking Dawn - Part 2,52,4.7
Jaws 2,52,5.9
We Are the Giant,52,8.0
The Last Boy Scout,52,8.0
They Live,52,8.0
Nicky's Family,52,6.2
Ping Pong Summer,52,6.2
Tai Chi Zero,52,4.2
The Tall Man,52,6.3
Dopamine,52,8.3
Secondhand Lions,52,8.3
The Sea,52,7.6
Atlantis: The Lost Empire,52,7.6
Julien Donkey-Boy,52,8.2
Justin Bieber: Never Say Never,52,1.6
Be Kind Rewind,52,6.7
Every Day,52,6.8
Casa de mi Padre,52,5.4
Hook,52,7.4
300,52,7.2
Race to Witch Mountain,52,5.9
Any Given Sunday,52,6.4
Life of a King,52,6.6
Off the Hook,52,6.6
Mother of Tears,52,6.6
Goya's Ghosts,52,6.8
Scream 4,52,6.5
She's One of Us,52,6.3
Valentin,52,5.8
Little Secrets,52,8.2
The King Is Alive,52,6.2
"Five Wives, Three Secretaries and Me",52,5.8
Splendor,52,5.8
Absolute Power,52,6.4
Water for Elephants,52,6.9
Dead Man's Shoes,52,7.7
Miss Lovely,52,6.6
X-Men: Apocalypse,52,6.6
Ferlinghetti: A Rebirth of Wonder,52,5.6
The Ticket,52,5.6
The Monuments Men,52,5.3
The International,52,6.4
Rudderless,52,8.5
The Producers,52,7.8
Felony,52,5.6
Nacho Libre,52,6.9
Triple 9,52,6.2
Manolo: The Boy Who Made Shoes for Lizards,52,4.9
"Everything, Everything",52,4.9
The Second Chance,52,7.0
Epic,52,6.3
Shirley Valentine,52,6.9
Rick,52,6.9
À cause d'un garçon,52,6.9
Win a Date with Tad Hamilton!,52,8.8
Under the Tuscan Sun,52,7.8
Rat Race,52,8.7
Blow,52,8.8
Romeo Must Die,52,7.5
Snake Eyes,52,1.6
Wild Things,52,8.6
The Nines,52,6.9
Peeples,52,5.6
Hit So Hard,52,7.2
Safe House,52,6.7
Janie Jones,52,6.5
Bilal: A New Breed of Hero,52,9.1
My Blueberry Nights,52,6.6
Labor Day,52,6.6
One Chance,52,6.8
Girls Will Be Girls,52,7.0
The Interview,52,6.1
RoboCop,52,6.2
Saint Laurent,52,6.1
Boris Without Béatrice,52,6.1
Touching Home,52,6.1
Linsanity,52,6.1
Beautiful Creatures,52,6.1
Cockneys vs Zombies,52,6.9
Nothing Bad Can Happen,51,7.6
800 Bullets,51,4.9
Seeing Other People,51,6.9
Haiku Tunnel,51,6.9
Rebels with a Cause,51,6.6
The Intern,51,6.6
The Age of Adaline,51,7.2
96 Minutes,51,6.9
Kuso,51,6.5
"Love, Marilyn",51,7.5
Uncle Buck,51,7.8
The Golden Compass,51,6.1
Robin Hood: Prince of Thieves,51,7.2
Skateland,51,6.7
A Walk in the Woods,51,5.7
Poetic Justice,51,6.9
First Descent,51,7.0
This Beautiful Fantastic,51,7.0
The Neon Demon,51,6.9
Boychoir,51,6.7
Age of Uprising: The Legend of Michael Kohlhaas,51,6.3
The Short Game,51,7.7
"How Much Does Your Building Weigh, Mr Foster?",51,5.8
La Soga (The Butcher's Son),51,5.8
Mammoth,51,5.8
Quiet Chaos,51,6.3
Zizek!,51,6.5
Windtalkers,51,6.0
Cherish,51,6.7
An American Rhapsody,51,8.8
Pretty Woman,51,8.8
A Midsummer Night's Sex Comedy,51,6.0
Contraband,51,6.0
Maze Runner: The Death Cure,51,6.6
Breathe,51,6.6
The Brothers Grimm,51,7.5
Bullet Head,51,6.3
Cesar Chavez,51,5.6
Leviathan,51,6.1
The Second Best Exotic Marigold Hotel,51,6.1
"3, 2, 1... Frankie Go Boom",51,8.1
Self Medicated,51,8.1
Urban Hymn,51,9.1
Five Dances,51,6.2
You Will Meet a Tall Dark Stranger,51,6.2
Feast of Love,51,6.7
Trust Me,51,8.0
High Heels,51,7.7
Due Date,51,6.5
Commando,51,5.9
How to Be Single,51,5.9
The American Astronaut,51,8.3
"Girl, Interrupted",51,7.3
Starship Troopers,51,8.8
The Net,51,8.6
For the Plasma,51,6.0
21 Years: Richard Linklater,51,6.0
The Baxter,51,7.1
Adam's Apples,51,7.8
The Man with the Iron Fists,51,5.6
Love,51,5.5
Mighty Joe Young,51,6.0
Jack the Giant Slayer,51,6.0
Death at a Funeral,51,5.1
Valerian and the City of a Thousand Planets,51,6.4
Desierto,51,4.8
Live From New York!,51,6.5
Batman Forever,51,6.5
Asylum,51,4.9
A LEGO Brickumentary,51,4.9
The Legend of Pale Male,51,8.6
Freaky Friday,51,8.6
Tony Robbins: I Am Not Your Guru,51,8.6
Naked in Ashes,51,8.6
Le divorce,51,6.4
Km. 0 - Kilometer Zero,51,5.3
Kaaterskill Falls,51,5.3
Fleeing by Night,51,6.6
Birthday Girl,51,8.9
Mamma Mia!,51,6.9
Think Like a Man,51,6.0
Snitch,51,6.1
She's All That,51,8.6
Blackhat,51,5.3
Aquamarine,51,7.9
My Date with Drew,51,6.3
The Face of Love,51,6.6
God's Pocket,51,5.6
Everyone's Hero,51,5.4
Risen,51,6.9
Transporter 3,51,5.8
Meet Me in Montenegro,51,8.6
Saint Ralph,51,8.6
The Liberator,51,6.4
DysFunktional Family,51,6.3
Left Luggage,51,6.3
What Lies Beneath,51,7.1
The Road to El Dorado,51,7.1
Austin Powers: International Man of Mystery,51,8.8
Nobody Walks,51,5.4
Casino Jack,51,4.9
That Demon Within,51,8.2
In Our Nature,51,8.2
Summer Storm,51,8.2
Better Off Dead...,51,8.4
A Five Star Life,51,8.4
11 Minutes,51,6.6
Finding Amanda,51,6.6
Rough Night,51,4.7
Criminal Activities,51,6.8
Peter Rabbit,51,6.5
Late Phases,51,5.3
Blind Date,51,3.4
Mademoiselle C,51,3.4
White Irish Drinkers,51,7.7
Doomsday,51,5.1
Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,51,5.3
Johnny English,51,7.1
The Hard Word,51,6.0
The Object of My Affection,51,6.0
Death Wish,51,7.1
Woman in Gold,51,7.1
The Promotion,51,6.7
Private Peaceful,51,7.2
My Bloody Valentine,51,7.2
Creation,51,7.0
Savage Grace,51,5.5
Father of the Bride,51,8.6
Look Who's Talking,51,7.6
Te Ata,51,6.6
The Wedding Video,51,6.6
Me Before You,51,6.6
Free Zone,51,8.0
The Fountain,51,8.0
Any Which Way You Can,51,6.7
Moog,51,6.7
Eros,51,6.7
Cowboys & Angels,51,7.7
Jay and Silent Bob Strike Back,51,8.6
All the Little Animals,51,7.8
Six Days Seven Nights,51,8.7
Heavy Metal,51,5.7
Barbarella,51,5.7
The Loss of a Teardrop Diamond,51,5.7
The Accountant,51,7.4
Oyster Farmer,51,5.6
A Letter to True,51,6.0
White Bird in a Blizzard,51,6.0
Broadway Idiot,51,6.8
A Little Chaos,51,6.8
Yves Saint Laurent,51,5.5
Fear,51,1.5
Star Wars: Episode I - The Phantom Menace,51,6.0
Walk Away Renee,51,7.3
Holly,51,7.3
Predators,51,6.4
Just Wright,51,5.5
